Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2023-05-02,166.85726928710938,103.62999725341797,104.81886291503906,300.628662109375,160.30999755859375
2023-05-03,165.77818298339844,103.6500015258789,104.908447265625,299.63446044921875,160.61000061035156
2023-05-04,164.13473510742188,104.0,104.1918716430664,300.628662109375,161.1999969482422
2023-05-05,171.83709716796875,105.66000366210938,105.06768035888672,305.7865905761719,170.05999755859375
2023-05-08,171.7677764892578,105.83000183105469,107.2572021484375,303.8179016113281,171.7899932861328
2023-05-09,170.05502319335938,106.62000274658203,106.83920288085938,302.1937255859375,169.14999389648438
2023-05-10,171.82717895507812,110.19000244140625,111.21827697753906,307.42059326171875,168.5399932861328
2023-05-11,172.01527404785156,112.18000030517578,116.01533508300781,305.25506591796875,172.0800018310547
2023-05-12,171.08338928222656,110.26000213623047,116.95086669921875,304.13287353515625,167.97999572753906
2023-05-15,170.58770751953125,111.19999694824219,115.95561981201172,304.615234375,166.35000610351562
2023-05-16,170.58770751953125,113.4000015258789,118.94134521484375,306.8594970703125,166.52000427246094
2023-05-17,171.2023162841797,115.5,120.2650146484375,309.75982666015625,173.86000061035156
2023-05-18,173.54200744628906,118.1500015258789,122.24554443359375,314.2187805175781,176.88999938964844
2023-05-19,173.6510467529297,116.25,122.17588806152344,314.04119873046875,180.13999938964844
2023-05-22,172.69932556152344,115.01000213623047,124.45498657226562,316.84283447265625,188.8699951171875
2023-05-23,170.08206176757812,114.98999786376953,121.9768295288086,311.0028076171875,185.77000427246094
2023-05-24,170.35963439941406,116.75,120.3247299194336,309.61181640625,182.89999389648438
2023-05-25,171.499755859375,115.0,122.89246368408203,321.51885986328125,184.47000122070312
2023-05-26,173.918701171875,120.11000061035156,124.01708221435547,328.3947448730469,193.1699981689453
2023-05-30,175.77261352539062,121.66000366210938,123.08155822753906,326.7373962402344,201.16000366210938
2023-05-31,175.72305297851562,120.58000183105469,122.28536224365234,323.95550537109375,203.92999267578125
2023-06-01,178.53858947753906,122.7699966430664,123.13131713867188,328.0888977050781,207.52000427246094
2023-06-02,179.3911590576172,124.25,124.07678985595703,330.8708190917969,213.97000122070312
2023-06-05,178.03297424316406,125.30000305175781,125.4104232788086,331.4035949707031,217.61000061035156
2023-06-06,177.66616821289062,126.61000061035156,126.70423126220703,329.174072265625,221.30999755859375
2023-06-07,176.2881622314453,121.2300033569336,121.91712188720703,319.01318359375,224.57000732421875
2023-06-08,179.01443481445312,124.25,121.558837890625,320.8677673339844,234.86000061035156
2023-06-09,179.40110778808594,123.43000030517578,121.6484146118164,322.37713623046875,244.39999389648438
2023-06-12,182.20669555664062,126.56999969482422,123.05169677734375,327.3687744140625,249.8300018310547
2023-06-13,181.73081970214844,126.66000366210938,123.24079895019531,329.7758483886719,258.7099914550781
2023-06-14,182.3653106689453,126.41999816894531,123.08155822753906,332.7846374511719,256.7900085449219
2023-06-15,184.40756225585938,127.11000061035156,124.49478912353516,343.39935302734375,255.89999389648438
2023-06-16,183.32696533203125,125.48999786376953,122.94221496582031,337.7072448730469,260.5400085449219
2023-06-20,183.4161834716797,125.77999877929688,122.51426696777344,333.48504638671875,274.45001220703125
2023-06-21,182.37527465820312,124.83000183105469,119.97640228271484,329.05572509765625,259.4599914550781
2023-06-22,185.38906860351562,130.14999389648438,122.56402587890625,335.1226501464844,264.6099853515625
2023-06-23,185.07180786132812,129.3300018310547,121.75787353515625,330.4959716796875,256.6000061035156
2023-06-26,183.6739501953125,127.33000183105469,117.77690124511719,324.16265869140625,241.0500030517578
2023-06-27,186.43992614746094,129.17999267578125,117.76696014404297,330.0520324707031,250.2100067138672
2023-06-28,187.6196746826172,129.0399932861328,119.60816192626953,331.31475830078125,256.239990234375
2023-06-29,187.95672607421875,127.9000015258789,118.5333023071289,330.52557373046875,257.5
2023-06-30,192.29901123046875,130.36000061035156,119.13044738769531,335.94140625,261.7699890136719
2023-07-03,190.80201721191406,130.22000122070312,119.32949829101562,333.4258728027344,279.82000732421875
2023-07-05,189.68177795410156,130.3800048828125,121.17069244384766,333.5837097167969,282.4800109863281
2023-07-06,190.15760803222656,128.36000061035156,119.53849029541016,336.6615295410156,276.5400085449219
2023-07-07,189.037353515625,129.77999877929688,118.9114990234375,332.6662902832031,274.42999267578125
2023-07-10,186.98519897460938,127.12999725341797,115.8958969116211,327.34906005859375,269.6099853515625
2023-07-11,186.4597625732422,128.77999877929688,116.58262634277344,327.9803771972656,269.7900085449219
2023-07-12,188.13519287109375,130.8000030517578,118.36410522460938,332.64654541015625,271.989990234375
2023-07-13,188.89854431152344,134.3000030517578,123.94741821289062,338.0328369140625,277.8999938964844
2023-07-14,189.04727172851562,134.67999267578125,124.82322692871094,340.5780029296875,281.3800048828125
2023-07-17,192.31886291503906,133.55999755859375,124.05689239501953,341.06134033203125,290.3800048828125
2023-07-18,192.06106567382812,132.8300018310547,123.17112731933594,354.6355285644531,293.3399963378906
2023-07-19,193.41928100585938,135.36000061035156,121.44935607910156,350.28509521484375,291.260009765625
2023-07-20,191.46624755859375,129.9600067138672,118.63282012939453,342.1859436035156,262.8999938964844
2023-07-21,190.2864990234375,130.0,119.44892120361328,339.1277770996094,260.0199890136719
2023-07-24,191.08950805664062,128.8000030517578,120.95173645019531,340.4496765136719,269.05999755859375
2023-07-25,191.95201110839844,129.1300048828125,121.62850189208984,346.240478515625,265.2799987792969
2023-07-26,192.82444763183594,128.14999389648438,128.6549072265625,333.2088623046875,264.3500061035156
2023-07-27,191.55548095703125,128.25,128.78428649902344,326.2540283203125,255.7100067138672
2023-07-28,194.1429901123047,132.2100067138672,131.94915771484375,333.8007507324219,266.44000244140625
2023-07-31,194.7576446533203,133.67999267578125,132.08848571777344,331.38385009765625,267.42999267578125
2023-08-01,193.92486572265625,131.69000244140625,130.92405700683594,331.7981872558594,261.07000732421875
2023-08-02,190.92098999023438,128.2100067138672,127.76914978027344,323.0774841308594,254.11000061035156
2023-08-03,189.5231170654297,128.91000366210938,127.83880615234375,322.24884033203125,259.32000732421875
2023-08-04,180.42221069335938,139.57000732421875,127.50041961669922,323.3537292480469,253.86000061035156
2023-08-07,177.3092803955078,142.22000122070312,130.90415954589844,325.6522216796875,251.4499969482422
